Link,Price,Date,Text,Location,Area,Rooms,Located Floor,Number of Floors,Repair,Document
https://emlak.az/1179232-satilir-3-otaqli-114-m2-yeni-tikili-28-may-m.html,['410 000'],10.12.2024,"['*TƏCİLİ SATILIR!!!*SƏNƏD KUPÇA (ÇIXARIŞ)*İPOTEKAYA YARARLI*TAM ƏŞYALI*ÜÇ OTAQNəsimi r-nu Dilarə Əliyeva küçəsi, ""GALAXY PARK"" MÖHTƏŞƏM TƏKLİF !MÖHTƏŞƏM VƏ ŞƏHƏRİN ƏN YAXŞI YERİNDƏ ƏN MODERN DƏBLƏ TƏMİR EDİLMİŞ ƏN ELİT YAŞAYIŞ KOMPLEKSİ ""GALAXY PARK"" da MƏNZİL TƏQDİM EDİRƏM SİZLƏRƏ!!!!!! Şəhərin elit ərazisində ikidən ideal şəkildə üç-ə düzəltmə mənzil !!!Mənzil blokuna kimi təmir edilmişdir və təmir zamanı ən keyfiyyətlə materiallardan istifadə edilmişdir.Bunlardan əlavə real alıcıya endirim olunacaq!Əlavə Məlumata görə Əlaqə saxlayabilərsiniz!!Xidmət haqqı 1% dir.']","['Ünvan: Dilarə Əliyeva küçəsi, Səməd Vurğun bağı']",114 m2,3,13,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1178644-satilir-2-otaqli-64-m2-yeni-tikili-genclik-m.html,['205 000'],10.12.2024,"['*TECILI SATILIR!!!*SENED MÜQAVİLƏ*QANUNI 2 OTAQ*SUPER TƏMİRLİNərimanov r-nu, ADA Universitetinin yaxınlığında, Gənclikdə salınan yeni parkın yanında, QANUNİ 2 otaqlı studio mənzil satılır. Mənzil yüksək səviyyədə təmir olunub, ən keyfiyyətli material və bahalı aksessuarlardan istifadə olunub.Binada su, isıq daimidir, qaz tezliklə veriləcək, hazırda qaz sayğaclarının yoxlanması prosesi gedir. Kirayə vermək üçün çox əlverişli variantdır. Mənzildə təmirdən sonra yaşayış olmayıb.Nağd və Real alıcıya endrim olunacaq!!!OFİS XİDMƏT HAQQİ 1%']",['Ünvan: Fəxrəddin Əsədov küç'],64 m2,2,14,16,Əla təmirli,Müqavilə
https://emlak.az/1179386-satilir-3-otaqli-105-m2-yeni-tikili-3-mkr.html,['255 000'],10.12.2024,"['DİQQƏT!!!TECILI SATILIR !!!!ÇİXARİŞ (KUPÇA)3 OTAQ!!!ƏLA TƏMİRLİ!!!Sizlərə Nəsimi r. M.Əcəmi metrosunun yanında əla təmirli və əşyalı mənzil təklif edirik!!!Mənzildə qaz,su,işıq daimdir, istilik sistemi-kombidir!!!Bina isə infrastruktur cəhətdən çox əlverişli yerdə yerləşir, ətrafında bütün iaşə obyektləri mövcuddur!!!(Supermarketlər, məktəb, baxça, metro, kafe, restoranlar və s.)!!!Binanda, asudə vaxtınızı keçirmək üçün həyəti, sürətli lifti, 24/7 mühafizə xidməti var. !!!Əlavə məlumatlar uçun bizimle əlaqə saxlaya bilərsiz!!!Xidmət haqqi alici tərəfindən 1% təşkil edir!!!']",['Ünvan: 3-cü mikrorayon'],105 m2,3,13,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1160203-satilir-3-otaqli-160-m2-yeni-tikili-nesimi-r.html,['355 000'],10.12.2024,"['- Şəhərin mərkəzində təcili mənzil satılır !!!- Sənəd – Kupça (çıxarış) !!!- Azinko MTK✅ Nəsimi r-nu, Tibb universitetinin yaxınlığında Ənvər Hüseynov  küçəsində  yerləşən yeni tikili 20-mərtəbəli binanın 15-ci mərtəbəsində 3-otaqlı əla təmirli tam əşyalı mənzil satılır.✅Yaxınlığında Orta məktəb, Uşaq Bagçası, Park, Poliklinika, Ticaret Mərkəzləri və.s yerləşir.✅Mətbəx mebeli laminat, kondisioner, kombi sistemi, PVC, pəncərələr reşotkalı.✅ Qaz, su və işıq daimidir.*** Əlavə məlumat üçün əlaqə saxlaya bilərsiniz ****** Bu fürsəti dəyərləndirməyə tələsin !!! ***']",['Ünvan: Ənvər Hüseynov küçəsi'],160 m2,3,15,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1179639-satilir-3-otaqli-130-m2-yeni-tikili-yasamal-r.html,['310 000'],10.12.2024,"['QİYMƏT ENDİRİLDİ!!!Bakı Biznes Universitetinin yaninda yerləşən 10 mərtəbəli binanın 6 cı mərtəbəsində super təmirli mənzil satılır. Mənzil çox gözəl ərazidə yerləşir. 20 yanvar metrosuna piyada 5 dəqiqəlik yoldu. Kupça var, qanuni 3 otaqdır. Ofis haqqı 1%']",['Ünvan: Zərdabi küç'],130 m2,3,6,10,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1177998-satilir-3-otaqli-144-m2-yeni-tikili-20-yanvar-m.html,['324 000'],10.12.2024,"['GRAND HƏYAT!27 mərtəbəli binanın 11 ci mərtəbəsində təmirsiz mənzil satılır. Sənədlər qaydasındadır. Kupça var, qanuni 3 otaqdır. Binada yaşayış var. Real alıcıya endirim olacağ. Ofis haqqı 1%']",['Ünvan: Tibliski prospekti'],144 m2,3,11,27,Təmirsiz,Çıxarış (Kupça)
https://emlak.az/1177674-satilir-3-otaqli-127-m2-yeni-tikili-insaatcilar-m.html,['234 500'],10.12.2024,"['Mənzil Yeni Yasamalda yerləşir. kupça var , qanuni 3 otaqdır. Mənzil istəyə uyğun əşyalı və əşyasız satılır. Real alıcıya endirim olacağ . Ofis haqqı 1%']",['Ünvan: Əsəd Əhmədov küç'],127 m2,3,2,16,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1179039-satilir-3-otaqli-135-m2-yeni-tikili-bineqedi-r.html,['277 000'],10.12.2024,"['YENİ İLDƏ YOLKANIZI YENİ MƏNZİLDƏ BƏZƏYİN!!! SEVDİKLƏRİNİZƏ VƏ ÖZÜNÜZƏ HƏDİYYƏ EDİN!!!Təcili satılır!!!15000 azn mənzilin qiyməti enildi!Yeni tikili qanuni 3 otaq super təmirli mənzil təcili satılır.Mənzil şəxsi istifadə üçün təmir olunub. Keyfiyyətli materiallardan istifadə olunub. Hər hansı xərc tələb etmir. Mənzil əşyalı satılır.Mənzilin 3 eyvanı həyətə baxır. Ətrafda hər hansı hündürmərtəbəli bina yoxdur. Mənzil günəşlidir, yelçəkəndir. Həyətində usaq meydançası var, geniş 2 mərtəbəli parking mövcuddur.İnfrastruktur və ictimai-iaşə obyektlərinə yaxın ərazidə yerləşir. Sənəd kupçadır. İpotekaya yararlıdır.']",['Ünvan: Əcəmi Naxçıvani küç'],135 m2,3,9,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180037-satilir-3-otaqli-126-m2-yeni-tikili-yasamal-r.html,['219 000'],10.12.2024,"['Yasamalda Qələbə dairəsinin yanında təmirsiz mənzil satılır. Müqaviləlidi, qanuni 3 otaqdır. Real alıcıya endirim olacağ. Ofis haqqı 1%']",['Ünvan: Zərdabi küç'],126 m2,3,9,10,Təmirsiz,Müqavilə
https://emlak.az/1178684-satilir-2-otaqli-53-m2-yeni-tikili-cefer-cabbarli-m.html,['156 000'],10.12.2024,['KUPÇALI İPOTEKAYA YARARLI EV!!!Dərnəğül metrosuna yaxın mtk çinarlı park.mənzildə kirayəşin var yatrım üçün əla fürsətdi aylıqı 628 azn qalan var .'],['Ünvan: Abay Kunanbayov'],53 m2,2,14,17,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1178730-satilir-2-otaqli-90-m2-yeni-tikili-9-mkr.html,['175 000'],10.12.2024,['KUPÇALİ QAZLI BİNADA İPOTEKAYA YARARLİ MƏNZİL!!!9-cu mkr-da Zeytun baği Zərifə Əliyeva parkina yaxın olan yeni tikili binada Qanuni 2 otaqdan ibarət geniş kvadratli mənzil satilir.Mənzilin təmiri yaxşi vəziyyətdədir.Mənzilin sənədləri qaydasindadir.Kupçasi varBina tam yaşayişlidir.Qaz su işiq daimidir.İstilik sistemi kombidir.Yeralti qaraji və həyəti var.Mənzilin kladovkasi 2 sanuzeli və 1 balkonu var.Binanin ətrafi geniş infrastruktura malikdir.Nəsimi m/st-na yaxin məsafədədir.Əlaqə saxlamaq üçün zəng edə və ya Votsapa yaza bilərsiniz.ŞİRKƏTİN XİDMƏT HAQQİ 1%'],['Ünvan: Mir Cəlal küçəsi'],90 m2,2,8,17,Yaxşı təmirli,Çıxarış (Kupça)
https://emlak.az/1132081-satilir-4-otaqli-170-m2-yeni-tikili-neriman-nerimanov-m.html,['560 000'],10.12.2024,"['Təcili Arkalı binada !!!Nərimanov Metrosunun düz yanında...Sənədləri tam qaydasında.17/16170 kvm4 otaq2 balkon, 3 sanitar qovşaqBinanın geniş həyəti və yeraltı qarajı var.Şirkət haqqı 1%']",['Ünvan: Nazim Hacıyev küçəsi'],170 m2,4,16,17,Əla təmirli,Müqavilə
https://emlak.az/1167687-satilir-2-otaqli-60-m2-yeni-tikili-hezi-aslanov-m.html,['135 000'],10.12.2024,['Xətai Rayonu Afrodita Şadlıq Sarayı yaxınlığında 15 mərtəbəli binanın 13  cü mərtbəsində qanuni 2 otaqlı mənzil satılır .Sənəd Müqavilədir .Çıxarışı ilin axrına veriləcək .Alıb kirayə vermək üçün əla mənzildir .Əlavə məlumat və mənzilə baxış keçirmək üçün əlaqə saxlaya bilərsiniz .Ofis haqqı 1 %'],['Ünvan: General Əliağa Şıxlinski küçəsi'],60 m2,2,13,15,Əla təmirli,Müqavilə
https://emlak.az/1179495-satilir-3-otaqli-135-m2-yeni-tikili-qara-qarayev-m.html,['300 000'],10.12.2024,['Qara Qarayev metrosunun yaxınlığında yerləşən yeni tikilmiş16 mərtəbəli binanın 2 mərtəbəsində yerləşən yaxşı təmirli üç otaqlı mənzil satılır istilik sistemi kombidir işıq su qaz daimidir 24 saat mühafizə olunan heyəti var mənzil əşyalarla birlikdə satılır.Tam məlumat ücün zəng edin. Whatsapp da aktivdi.Ofis xidmət haqqı 1 %'],['Ünvan: Şirin Mirzayev küç.'],135 m2,3,2,16,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1180125-satilir-3-otaqli-110-m2-yeni-tikili-28-may-m.html,['348 000'],10.12.2024,"['28 May, Port Bakuya yaxın. Prestijlı, qapalı tipli yaşayış kompleksi. 2 mərtəbəli parkinq, 24/7 mühafizə xidməti. 3 -ə ideal çevirmə, studio mətbəxdir.2 Sanitar qovşaq var. Bütün otaqlardan çölə pəncərə çıxır. Qaz su işıq daimidir, istilik sistemiylə təchiz olunmuşdur.Binanın geniş həyəti var, Əlverişli nöqtədə yerləşir.Elektronika əşyaları ilə birlikdə satılır.Qiymət yerində müzakirə olunur.Ofis xidmətləri 1%.']",['Ünvan: Dilarə Əliyeva küç'],110 m2,3,10,14,Əla təmirli,Müqavilə
https://emlak.az/1169334-satilir-3-otaqli-70-m2-yeni-tikili-insaatcilar-m.html,['124 000'],10.12.2024,['COX TECILI ELIM YANDI Yasamalda 3 otaqa duzelmle kupcali Menzildir Suyu isiqi qazi daimadir Gun dusendir Osmanli Hamamin yaninda 77 Nomreli marsurutun dayandiqi yerde AKKORD ETALONUN Binasidir Suretli Lifti genis heyeti Binanin altinda genis qaraj bu erazide bu qiymete ev yoxdur Real musteriye birazda endirim olacaq INSAATCILAR metrosuna 10 deqiqe mesafededir TAM Esyalidir 21/15 ci mertebesindedir yarim skvaznoydur gun dusendir OFIS XIDMET HAQQI 1 %'],['Ünvan: Esed Ehmedov Kuc'],70 m2,3,15,21,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/1151604-satilir-3-otaqli-95-m2-yeni-tikili-8-noyabr-m.html,['300 000'],10.12.2024,"['Tbilisi prospektində Çıraq plaza biznes mərkəzinin, Grand Həyat yaşayış kompleksinin yanında Yeni tikili 20 mərtəbəli 16 mərtəbəsində yerləşən mənzil. İki yataq otağı, qonaq otağı mətbəx ilə birlikdə studiya, ,iki hamam otağı (djakkuzi, duş kabina) 3 ədəd kondisioner LG artcool, 3ədəd TV, Samsung, paltar yuyan LG , qab yuyan Ariston, soba, mikrodalğalı soba, istilik sistemi kombi, hamamlarda və mətbəxdə isti döşəmə, Pierre Cardin mebelləri, çılçıraq, perdeler, 24 saat mühafizə xidməti, müşahidə kameraları, iki lift, optik internet xetti, KTV, su daimi, çox rahat ve geniş yeraltı parkinq.Mənzilə baxış üçün qeyd olunan nömrə ilə əlaqə saxlayın.Ofis xidmət haqqı 1%.']",['Ünvan: Tbilisi prospekti.'],95 m2,3,16,20,Əla təmirli,Çıxarış (Kupça)
https://emlak.az/753916-satilir-3-otaqli-123-m2-yeni-tikili-koala-parki.html,['381 300'],10.12.2024,"['Grand Plaza premium yaşayış kompleksi Koroğlu və Zorge parkları ilə əhatə olunan yaşıllıq ərazidə yerləşir. Kompleks Dədə Qorqud parkı və ADA Universitetindən 3 dəqiqəlik, Nəsimi Rayon İcra Hakimiyyəti və Heydər Əliyev adına Müasir Təhsil Kompleksindən isə 2 dəqiqəlik piyada yol məsafəsində inşa edilir.Grand Plaza premium yaşayış kompleksinin müxtəlif mərtəbələrində ümumi sahəsi 123 kvadrat metr olan 3 otaqlı təmirsiz mənzildir. 1 kv.m qiyməti 2700 AZN-dən başlayır. Mənzillər nağd, daxili kredit və ya ipoteka şərtləri ilə təklif edilir.Faizsiz daxili kredit: ilkin ödəniş 20%, müddət – 6 ay.İpoteka krediti şərtləri: İlkin ödəniş – 20% Müddət – 10 ilədək 10% illik faiz dərəcəsi 10%  100% ödənişdə əlavə endirim imkanı.Ətraflı məlumat üçün (050) 505-55-22 nömrəsi ilə əlaqə saxlayın.Ünvan:Bakı şəhəri,Nəsimi rayonu,Süleyman Rüstəm küçəsi 59.']",['Ünvan: Süleyman Rüstəm küçəsi 59.'],123 m2,3,14,17,Təmirsiz,Müqavilə
https://emlak.az/852959-satilir-3-otaqli-1467-m2-yeni-tikili-dede-qorqud-parki.html,['396 090'],10.12.2024,"['“Koroğlu Residence” premium yaşayış kompleksi Koroğlu və Zorge parkları ilə əhatə olunan, yaşıllıq ərazidə yerləşir. Kompleks Dədə Qorqud parkı və ADA Universitetindən 7 dəqiqəlik, Nəsimi Rayon İcra Hakimiyyəti və Heydər Əliyev adına Müasir Təhsil Kompleksindən isə 5 dəqiqəlik piyada məsafəsində inşa edilir.1 m²-in qiyməti 2700 AZN-dən başlayır;Faizsiz daxili kredit: ilkin ödəniş 60%, müddət – 12 ay;İpoteka krediti: ilkin ödəniş 20%, müddət – 10 il (illik 10%);100% ödənişdə əlavə endirim imkanı.Mənzillər1 otaqlı – 55 m²-dən;2 otaqlı – 60 m²-dən;3 otaqlı – 113,8 m²-dən;4 otaqlı – 130 m²-dən;Mansard mənzillər mövcuddur.']","['Ünvan: Vaqif pr, Azadlıq pr. 80']",146.7 m2,3,8,16,Təmirsiz,Müqavilə
https://emlak.az/852929-satilir-3-otaqli-137-m2-yeni-tikili-dede-qorqud-parki.html,['369 900'],10.12.2024,"['“Koroğlu Residence” premium yaşayış kompleksi Koroğlu və Zorge parkları ilə əhatə olunan, yaşıllıq ərazidə yerləşir. Kompleks Dədə Qorqud parkı və ADA Universitetindən 7 dəqiqəlik, Nəsimi Rayon İcra Hakimiyyəti və Heydər Əliyev adına Müasir Təhsil Kompleksindən isə 5 dəqiqəlik piyada məsafəsində inşa edilir.1 m²-in qiyməti 2700 AZN-dən başlayır;Faizsiz daxili kredit: ilkin ödəniş 60%, müddət – 12 ay;İpoteka krediti: ilkin ödəniş 20%, müddət – 10 il (illik 10%);100% ödənişdə əlavə endirim imkanı.Mənzillər1 otaqlı – 55 m²-dən;2 otaqlı – 60 m²-dən;3 otaqlı – 113,8 m²-dən;4 otaqlı – 130 m²-dən;Mansard mənzillər mövcuddur.']","['Ünvan: Vaqif pr, Azadlıq pr. 80']",137 m2,3,10,16,Təmirsiz,Müqavilə
https://emlak.az/1173468-satilir-2-otaqli-85-m2-yeni-tikili-sah-ismayil-xetai-m.html,['214 000'],12.12.2024,['Bakı Lüks Tikinti tərəfindən tikilmiş “BOULEWARD TOWER” ResidenceTəmir: TəmirliSənəd: MüqaviləMərtəbə: 4Otaq: Qanuni 2 OtaqlıSahə: 85 KvBaxış: Park Azura baxırLift: 2 (sərnişin və yükdaçıma)Xidmət haqqı: 1%'],['Ünvan: Natiq Əliyev küç'],85 m2,2,4,16,Əla təmirli,Müqavilə
https://emlak.az/1158451-satilir-3-otaqli-115-m2-yeni-tikili-nesimi-r.html,['350 000'],13.12.2024,"['Eksklüziv olaraq.Tibb Universitetinin, Bakı Qızlar Universitetinin, Dövlət İMtahan Mərkəzinin yanında Qanuni 3 otaqlı mənzil.Mənzil yarımyelçəkəndir (polskvaznoy).evin 6 pəncərəsi və 2 balkonu var. Mənzildə bütün otaqlar isti döşəmə ilə təchiz olunmuşdur.Mənzildə:1 böyük qonaq otağı1 uşaq otağı,1 mətbəx,1 böyük yataq otağı1 sanuzel və sanitar qovşaq mövcuddur.Sənəd: Müqavilə. Binaya çıxarış artıq verilir.Qeyd: Əşyalar qiymətə daxil deyil.Maraqlanan şəxslər 7/24 zəng və ya whatsapp vasitəsilə əlaqə saxlaya bilərlər.Ofis xidmət haqqı 1%']",['Ünvan: Həsən Əliyev küç.'],115 m2,3,8,8,Əla təmirli,Müqavilə
https://emlak.az/1178357-satilir-3-otaqli-104-m2-yeni-tikili-ag-seher.html,['203 000'],09.12.2024,['QEYD Mətni diqqətlə oxuyub sonra zəng edin. Park kvartalında Ekslüziv variant hazır daxili kreditdə mənzil. Qanuni 3 otaqlı tam yelçəkən mənzil. Bİnada təmir işləri davam edir. Bina 2025ci ildə təhvil veriləcək. Öz mənzilinizə 50% ilkin ödəniş ödəməklə 1 illik fazisiz daxili kreditlə əldə edə bilərsiniz. Mənizldə hal hazırda satış qiyməti 405 000 manatdır. ələ çatan məbləğ 205 min yerdə qalan borcu isə 202 min manat olomaqla 1 illik daxili kreditlə əldə edə bilərsiniz Ətraflı məlumat üçün əlaqə saxlayın Ofis xidmet haqqi 1%'],['Ünvan: park küçəsi'],104 m2,3,6,8,Təmirsiz,Müqavilə
https://emlak.az/1123525-satilir-3-otaqli-112-m2-yeni-tikili-ag-seher.html,['485 000'],09.12.2024,"['Ağ şəhərin ən premium zonasında, ""Knightsbridge Residence"" yaşayış kompleksində mənzil satılır.4.50sm tavanın hündürlüyüNizami parka, dənizə, və şəhərin mərkəzinə panoramaideal kvadrat sahə (6 pəncərə)cənuba baxan tərəfbirbaşa kompleksin daxili parkına blokdan keçidLoft üslubda proyekt hazırlanıb (4500 azn), alana hədiyə veriləcək.Maraqlanan şəxslər zəng və ya whatsapp vasitəsilə əlaqə saxlaya bilərlər.Ofis xidmet haqqi 1%']",['Ünvan: Knightbridge residence'],112 m2,3,3,7,Təmirsiz,Müqavilə
https://emlak.az/1175252-satilir-2-otaqli-70-m2-yeni-tikili-sah-ismayil-xetai-m.html,['209 000'],12.12.2024,"['Xetai metrosu yaxinliginda,Bravo marketin yaninda yerleshen yeni tikili White Tower yashayish binasinin 17 ci mertebesinde 70 kv saheli 2 otaqli əla təmirli menzil satilir. Mənzil 1 otaqdan 2 otağa düzəlib. Mənzildə təmirdən sonra yaşayış olmayıb. Qaz,su,ishiq daimidir.Pilot layihe olduguna gore tez zamanda chixarish(kupcha) verilecek.Ətrafli melumat uchun elaqe saxlaya bilersiniz.']",['Ünvan: Nəcəfqulu Rəfiyev küç.'],70 m2,2,17,18,Əla təmirli,Müqavilə
https://emlak.az/1174111-satilir-2-otaqli-52-m2-yeni-tikili-hovsan.html,['81 500'],09.12.2024,"['Tam paket kupçalı, bir başa addan-ada keçən 2 otaqlı mənzil satışda !!! İpotekaya yararlıdır !!! Hövsan qəsəbəsi, Mida 1 layihəsi, yeni tikili 7 mərtəbəli binanın 1-ci mərtəbəsi, daxili sahəsi 52 kv.m olan, qanuni 2 otaqlı, mənzil satışa çıxarılmışdır. Qaz, su, işıq daimidir, istilik sistemi kombidir. Binanın ətrafında lazımlı bütün iaşə obyektləri var(Məktəb, bağça, tibb mərkəzi, aptek, şirniyyat, geyim). Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Real alıcıya cüzi endirim olunacaq. Ofis haqqı 1%']","['Ünvan: Hövsan qəsəbəsi, Mida 1 layihəsi']",52 m2,2,1,7,Orta təmirli,Çıxarış (Kupça)
https://emlak.az/1012937-satilir-4-otaqli-1575-m2-yeni-tikili-qis-parki.html,['472 500'],09.12.2024,"['Malibo Residence premium yaşayış kompleksi Qış Parkı və Füzuli meydanı yaxınlığında yerləşir. Qış parkından 5 dəqiqəlik, Fəvvarələr meydanından 10 dəqiqəlik piyada yol məsafəsində inşa edilir.Malibo Residence premium yaşayış kompleksinin mənzillərinin 1 kv.m qiyməti 3000 AZN-dən başlayır. Mənzillər nağd və ya ipoteka şərtləri ilə təklif edilir.Satış şərtləriDaxili Kredit6 aylıq faizsiz daxili kredit (50% ilkin ödəniş)Daxili İpotekaBeynalxalq bank və Kapital bank vasitəsi ilə daxili ipoteka verilir.Beynalxalq bank 10 ilə qədər, rəsmi və ya qeyri rəsmi maaşınızdan asılı olmayaraq adınıza heçbir kredit gecikməsi olmazsa,ipoteka verə bilir.İlkin ödəniş 20% olarsa (illik 10%)İlkin ödəniş 40% olarsa (illik 9%)Kapital bank 20 ilə qədər rəsmi və ya qeyri rəsmi maaşa əsasən illik faiz dərəcəsi (5%-11%) qədər dəyişən şərtlər ilə ipoteka verə bilir.100% ödənişdə əlavə endirim imkanı.Ətraflı məlumat üçün (055) 202-22-11 nömrəsi ilə əlaqə saxlayın.']",['Ünvan: Salatin Ələsgərova küçəsi 98'],157.5 m2,4,8,14,Təmirsiz,Müqavilə
https://emlak.az/1012957-satilir-4-otaqli-2315-m2-yeni-tikili-qis-parki.html,['694 500'],09.12.2024,"['Malibo Residence premium yaşayış kompleksi Qış Parkı və Füzuli meydanı yaxınlığında yerləşir. Qış parkından 5 dəqiqəlik, Fəvvarələr meydanından 10 dəqiqəlik piyada yol məsafəsində inşa edilir.Malibo Residence premium yaşayış kompleksinin mənzillərinin 1 kv.m qiyməti 3000 AZN-dən başlayır. Mənzillər nağd və ya ipoteka şərtləri ilə təklif edilir.Satış şərtləriDaxili Kredit6 aylıq faizsiz daxili kredit (50% ilkin ödəniş)Daxili İpotekaBeynalxalq bank və Kapital bank vasitəsi ilə daxili ipoteka verilir.Beynalxalq bank 10 ilə qədər, rəsmi və ya qeyri rəsmi maaşınızdan asılı olmayaraq adınıza heçbir kredit gecikməsi olmazsa,ipoteka verə bilir.İlkin ödəniş 20% olarsa (illik 10%)İlkin ödəniş 40% olarsa (illik 9%)Kapital bank 20 ilə qədər rəsmi və ya qeyri rəsmi maaşa əsasən illik faiz dərəcəsi (5%-11%) qədər dəyişən şərtlər ilə ipoteka verə bilir.100% ödənişdə əlavə endirim imkanı.Ətraflı məlumat üçün (055) 202-22-11 nömrəsi ilə əlaqə saxlayın.']",['Ünvan: Salatənn Ələsgərova küçəs 98'],231.5 m2,4,4,14,Təmirsiz,Müqavilə
